product_id,Screen_Appearance,Voice_Clarity,Signal_Receiving_Strength,App_Comaptiability,product_length,product_width,product_thickness,Overall_Quality
124315,VeryGood,BelowAverage,VeryPoor,SlightlyPoor,5.68,2.81,0.32,Poor
156405,AboveAverage,SlightlyPoor,Average,SlightlyPoor,5.43,1.78,0.324,Poor
197678,AboveAverage,AboveAverage,Excellent,Poor,5.81,2.76,0.357,Good
161805,Average,Average,SlightlyPoor,Average,4.34,2.09,0.299,Poor
122081,VeryPoor,SlightlyGood,Good,SlightlyPoor,4.87,2.27,0.36,Poor
128802,Good,Excellent,Average,Excellent,4.27,2.09,0.378,VeryGood
213513,Excellent,SlightlyPoor,Good,BelowAverage,4.78,2.55,0.312,Good
181520,Average,BelowAverage,BelowAverage,Average,4.46,2.28,0.359,Poor
204672,BelowAverage,Excellent,SlightlyPoor,VeryGood,4.45,2.76,0.353,Good
164969,Good,BelowAverage,Excellent,BelowAverage,4.24,2.51,0.318,Good
213057,VeryPoor,Average,SlightlyGood,SlightlyPoor,5.36,2.46,0.302,Poor
144429,AboveAverage,VeryGood,Excellent,AboveAverage,4.99,2.04,0.365,VeryGood
182565,Good,Good,BelowAverage,Poor,6.05,2,0.342,Good
202147,Poor,Average,SlightlyGood,SlightlyPoor,4.3,2.5,0.372,Poor
190725,AboveAverage,Good,VeryGood,BelowAverage,6.13,2.85,0.331,Good
123911,Good,AboveAverage,Good,SlightlyPoor,5.12,2.41,0.33,Good
193609,SlightlyPoor,SlightlyPoor,AboveAverage,BelowAverage,4.73,2.85,0.299,Poor
154432,BelowAverage,Poor,Good,SlightlyPoor,5.11,2.67,0.384,Poor
150981,Poor,SlightlyPoor,SlightlyGood,BelowAverage,4.74,2.08,0.364,Poor
118875,Excellent,SlightlyPoor,BelowAverage,BelowAverage,5.31,1.9,0.302,Good
177472,AboveAverage,Excellent,Average,VeryGood,4.22,2.01,0.299,Good
112851,VeryPoor,Average,VeryGood,Average,4.82,2.57,0.317,Poor
147728,Excellent,Excellent,SlightlyPoor,AboveAverage,4.89,2.52,0.308,Good
165101,AboveAverage,Good,AboveAverage,SlightlyGood,4.71,2.41,0.324,Good
142654,SlightlyGood,SlightlyGood,VeryPoor,VeryGood,5.86,2.06,0.349,Good
134352,VeryPoor,AboveAverage,Average,SlightlyPoor,4.39,2.84,0.379,Poor
152291,Excellent,Average,VeryGood,BelowAverage,4.49,2.02,0.31,Good
186312,VeryPoor,SlightlyPoor,VeryGood,VeryGood,5.96,2.68,0.361,Good
207383,Poor,Average,Excellent,AboveAverage,5.83,2.13,0.35,Good
172887,Excellent,SlightlyGood,BelowAverage,AboveAverage,4.71,2.02,0.365,Good
137195,BelowAverage,Poor,Excellent,Excellent,4.8,2.44,0.375,Good
124120,VeryPoor,Excellent,SlightlyPoor,Excellent,4.3,1.82,0.394,Good
186032,Excellent,Average,SlightlyPoor,Poor,6.15,2.4,0.302,Poor
173837,Poor,Poor,SlightlyPoor,SlightlyGood,4.28,2.32,0.329,Poor
138263,VeryGood,Excellent,Good,Good,5.59,2.31,0.322,VeryGood
193419,Poor,Good,VeryPoor,VeryGood,4.45,2.11,0.309,Poor
174540,BelowAverage,BelowAverage,VeryGood,Excellent,5.63,2.63,0.349,Good
162105,BelowAverage,SlightlyPoor,Good,SlightlyPoor,4.95,2.21,0.31,Poor
198171,BelowAverage,SlightlyPoor,VeryGood,Good,4.62,2.07,0.33,Good
212535,Average,Poor,BelowAverage,BelowAverage,4.31,2.59,0.342,Poor
143742,VeryPoor,BelowAverage,Excellent,SlightlyGood,4.76,2.1,0.351,Good
176422,BelowAverage,Good,SlightlyPoor,SlightlyPoor,5.95,2.33,0.376,Poor
191838,Poor,VeryGood,VeryGood,VeryPoor,6.2,2.21,0.369,Good
196317,SlightlyPoor,SlightlyGood,VeryPoor,BelowAverage,4.83,2.05,0.332,Poor
177054,VeryPoor,Poor,AboveAverage,SlightlyGood,4.67,2.87,0.305,Poor
151769,VeryPoor,SlightlyPoor,SlightlyPoor,BelowAverage,5.62,2.04,0.337,Poor
130379,SlightlyGood,Good,BelowAverage,SlightlyGood,4.57,2.04,0.311,Good
178303,Excellent,AboveAverage,SlightlyPoor,Poor,4.86,2.84,0.383,Good
205727,VeryPoor,SlightlyPoor,SlightlyPoor,Excellent,4.93,2.45,0.354,Poor
187005,Good,Good,Good,AboveAverage,4.55,1.96,0.32,Good
182795,BelowAverage,AboveAverage,SlightlyPoor,SlightlyGood,4.32,1.94,0.38,Poor
144142,Poor,VeryPoor,VeryPoor,Average,4.88,1.91,0.301,Poor
190922,Good,VeryPoor,BelowAverage,Excellent,4.72,2.69,0.372,Good
197514,AboveAverage,Average,AboveAverage,SlightlyPoor,4.47,2.34,0.328,Poor
184895,VeryGood,BelowAverage,Good,Poor,4.35,2.84,0.381,Good
186660,SlightlyGood,VeryGood,Poor,VeryPoor,5.82,2.52,0.391,Poor
170841,Average,BelowAverage,Excellent,VeryPoor,4.46,2.12,0.365,Poor
165688,Average,Poor,Good,Good,5.1,2.05,0.319,Good
136997,SlightlyGood,Poor,Good,VeryGood,5.48,2.78,0.342,Good
211048,SlightlyGood,BelowAverage,VeryGood,AboveAverage,5.49,2.11,0.38,Good
114786,SlightlyPoor,VeryPoor,Good,SlightlyGood,4.77,2.35,0.317,Poor
145430,AboveAverage,AboveAverage,SlightlyPoor,BelowAverage,5.32,2.54,0.385,Poor
134124,Poor,SlightlyPoor,Excellent,BelowAverage,4.47,2.68,0.382,Poor
145830,BelowAverage,Poor,VeryGood,SlightlyGood,4.76,2.63,0.37,Good
151700,SlightlyGood,Excellent,SlightlyPoor,SlightlyPoor,4.3,2.42,0.339,Good
156223,Excellent,VeryPoor,AboveAverage,SlightlyGood,5.06,2.83,0.389,Good
188719,Good,BelowAverage,SlightlyPoor,Average,4.95,2,0.365,Poor
206227,VeryPoor,VeryGood,Poor,Excellent,5.3,2.68,0.38,Good
185408,VeryPoor,Average,Excellent,SlightlyGood,5.27,2.76,0.335,Good
136700,VeryPoor,AboveAverage,Good,VeryGood,4.75,2.51,0.394,Good
114208,VeryGood,Good,Poor,Good,6.18,2.32,0.3,Good
138362,AboveAverage,SlightlyPoor,SlightlyGood,BelowAverage,4.5,1.92,0.374,Poor
193348,Average,SlightlyGood,Poor,AboveAverage,5.34,1.86,0.353,Poor
199970,Excellent,SlightlyPoor,VeryPoor,SlightlyGood,4.73,1.96,0.299,Good
118568,Average,Excellent,BelowAverage,SlightlyGood,5.2,2.28,0.353,Good
139328,SlightlyPoor,Average,AboveAverage,Good,4.45,2.06,0.331,Good
152702,SlightlyPoor,Good,AboveAverage,BelowAverage,5.98,2.81,0.348,Good
113137,Excellent,Poor,AboveAverage,SlightlyPoor,6.06,2.05,0.393,Good
149441,SlightlyPoor,Average,VeryPoor,Poor,4.64,2.43,0.374,Poor
199772,VeryGood,Excellent,Excellent,Average,5.62,2.61,0.398,VeryGood
187321,Good,Average,VeryGood,VeryGood,5.23,2.01,0.331,VeryGood
159737,VeryPoor,AboveAverage,SlightlyGood,SlightlyPoor,5.81,2.85,0.395,Poor
175987,Good,BelowAverage,SlightlyGood,SlightlyPoor,5.61,2.86,0.396,Good
169097,VeryGood,Good,Excellent,SlightlyGood,5.76,1.95,0.331,VeryGood
131769,VeryGood,Good,VeryGood,AboveAverage,6.16,2.84,0.306,VeryGood
138460,AboveAverage,AboveAverage,VeryPoor,VeryPoor,5.78,2.5,0.309,Poor
194107,VeryGood,VeryGood,SlightlyPoor,Average,6.16,2.03,0.314,Good
194696,Poor,VeryGood,AboveAverage,Excellent,4.29,2.27,0.352,Good
167199,AboveAverage,VeryGood,SlightlyGood,VeryGood,5.36,2.43,0.326,VeryGood
183946,SlightlyPoor,SlightlyPoor,Poor,Excellent,4.34,2.04,0.37,Poor
205927,Excellent,Poor,Excellent,SlightlyPoor,6.19,2.29,0.39,Good
160393,Average,BelowAverage,VeryPoor,AboveAverage,5.56,2.36,0.326,Poor
153887,SlightlyPoor,VeryPoor,SlightlyPoor,AboveAverage,4.29,2.1,0.393,Poor
145388,Average,Average,Good,SlightlyPoor,4.64,2.75,0.313,Good
209579,VeryPoor,VeryPoor,SlightlyPoor,SlightlyPoor,5.65,2.06,0.323,Poor
149747,Good,SlightlyPoor,Average,BelowAverage,5.55,2.46,0.396,Poor
161690,Excellent,SlightlyPoor,VeryGood,Good,4.45,2.73,0.344,Good
116542,VeryGood,SlightlyPoor,VeryGood,Poor,4.81,2.56,0.381,Good
155358,Good,VeryPoor,Excellent,Good,4.41,2.53,0.356,Good
137357,VeryPoor,AboveAverage,SlightlyPoor,Poor,4.29,2.49,0.307,Poor
166033,SlightlyPoor,Average,Good,BelowAverage,4.85,1.8,0.356,Poor
209367,SlightlyGood,VeryPoor,Good,SlightlyGood,4.89,2.48,0.303,Good
187636,BelowAverage,Poor,AboveAverage,BelowAverage,4.36,2.4,0.307,Poor
190631,BelowAverage,Poor,Poor,Poor,5.13,1.85,0.373,Poor
145416,Average,BelowAverage,Good,SlightlyGood,6.01,2.63,0.392,Good
127992,VeryGood,VeryGood,VeryPoor,SlightlyGood,5.13,2.36,0.397,Good
168708,Average,SlightlyPoor,VeryPoor,VeryPoor,5.14,2.46,0.357,Poor
120383,SlightlyGood,BelowAverage,SlightlyGood,VeryGood,5.71,2.6,0.338,Good
125314,Excellent,VeryGood,AboveAverage,Average,4.5,2.33,0.35,Good
161578,VeryGood,BelowAverage,SlightlyPoor,Poor,5.93,2.85,0.378,Poor
185266,AboveAverage,SlightlyPoor,SlightlyGood,Average,4.61,2.57,0.37,Good
134644,Poor,AboveAverage,Excellent,SlightlyGood,4.28,2.5,0.34,Good
117246,BelowAverage,Good,BelowAverage,Average,6.05,2.84,0.354,Good
201549,Excellent,VeryPoor,Good,Good,5.34,2.41,0.392,Good
174038,AboveAverage,VeryGood,BelowAverage,SlightlyGood,5.37,2.3,0.335,Good
148245,Good,Poor,VeryGood,SlightlyGood,4.98,2.54,0.31,Good
139712,SlightlyPoor,BelowAverage,VeryGood,Excellent,5.19,2.71,0.334,Good
113722,BelowAverage,VeryPoor,SlightlyGood,SlightlyPoor,4.99,2.27,0.317,Poor
111448,VeryPoor,SlightlyGood,Good,Poor,4.93,2.02,0.298,Poor
173670,Poor,Average,SlightlyGood,SlightlyGood,4.48,2.79,0.371,Good
208200,Good,VeryGood,AboveAverage,Poor,5.92,2.86,0.341,Good
153672,Average,SlightlyGood,Good,VeryGood,5.59,2.15,0.301,Good
163718,AboveAverage,Poor,Poor,SlightlyPoor,4.3,1.91,0.345,Poor
190291,Excellent,Average,Excellent,BelowAverage,6,1.76,0.342,Good
152412,Excellent,VeryPoor,AboveAverage,Excellent,4.73,2.52,0.325,Good
139554,SlightlyGood,Excellent,BelowAverage,BelowAverage,5.06,2.61,0.311,Good
161945,VeryPoor,AboveAverage,SlightlyPoor,Good,4.52,2.66,0.316,Poor
204383,VeryGood,Excellent,AboveAverage,Good,4.51,2.73,0.368,VeryGood
205145,VeryGood,SlightlyPoor,SlightlyGood,Poor,4.45,2.43,0.338,Good
175223,Poor,Average,VeryGood,SlightlyPoor,5.5,2.69,0.34,Poor
202068,AboveAverage,Good,VeryPoor,SlightlyGood,4.94,2.21,0.325,Good
117345,Average,AboveAverage,Poor,BelowAverage,5.94,1.9,0.32,Poor
186907,SlightlyGood,BelowAverage,Excellent,BelowAverage,4.67,2.48,0.339,Good
142344,Excellent,AboveAverage,SlightlyPoor,VeryGood,4.91,2.01,0.365,Good
202374,BelowAverage,VeryGood,Good,BelowAverage,5.19,2.51,0.374,Good
142798,VeryGood,SlightlyPoor,SlightlyPoor,BelowAverage,5.15,2.46,0.381,Poor
112672,VeryGood,Average,Average,Average,4.35,2.52,0.376,Good
141973,AboveAverage,VeryGood,SlightlyGood,VeryPoor,5.46,1.82,0.34,Good
172994,Average,Excellent,Average,VeryGood,5.23,2.47,0.349,Good
170537,Excellent,BelowAverage,SlightlyGood,Excellent,4.3,2.06,0.366,VeryGood
161818,VeryPoor,SlightlyGood,Poor,Good,4.96,2.32,0.396,Poor
148851,Good,VeryPoor,SlightlyGood,SlightlyPoor,5.3,2.87,0.3,Poor
138030,Poor,Average,Average,SlightlyGood,5.79,2.17,0.313,Poor
199968,Poor,AboveAverage,Good,SlightlyGood,4.26,2.18,0.392,Good
175102,SlightlyGood,Excellent,AboveAverage,Poor,6.01,1.92,0.34,Good
112003,Poor,Poor,SlightlyPoor,SlightlyPoor,5.65,2.01,0.333,Poor
195859,SlightlyPoor,Average,VeryGood,Excellent,4.86,2.33,0.3,Good
180554,VeryPoor,AboveAverage,Good,Average,5.11,2.53,0.34,Poor
154979,Good,BelowAverage,Poor,Poor,4.68,2.13,0.322,Poor
196452,AboveAverage,BelowAverage,AboveAverage,Poor,5.78,2.21,0.308,Poor
214223,VeryPoor,Excellent,VeryPoor,Good,6.18,2.16,0.339,Poor
170169,Average,AboveAverage,Poor,VeryGood,5.42,2.69,0.395,Good
187508,Poor,VeryGood,VeryGood,VeryPoor,4.72,2.69,0.39,Good
164270,VeryPoor,SlightlyGood,AboveAverage,SlightlyGood,4.62,1.86,0.346,Good
149545,SlightlyPoor,AboveAverage,VeryPoor,SlightlyPoor,4.83,2.56,0.349,Poor
176238,BelowAverage,Average,VeryGood,Average,5.54,2.66,0.328,Good
161131,VeryPoor,BelowAverage,Poor,Excellent,5.06,2.03,0.381,Poor
176800,AboveAverage,Excellent,SlightlyGood,Poor,5.95,2.25,0.313,Good
130822,Good,SlightlyPoor,BelowAverage,Poor,5.88,2.14,0.369,Poor
169967,BelowAverage,VeryPoor,SlightlyGood,Excellent,6.17,2.78,0.39,Good
119019,SlightlyGood,SlightlyGood,Good,SlightlyPoor,4.33,2.07,0.317,Good
193062,Excellent,AboveAverage,SlightlyGood,Good,4.64,2.69,0.313,VeryGood
199016,VeryPoor,Poor,VeryGood,VeryGood,4.45,2.37,0.357,Good
187950,SlightlyPoor,Excellent,BelowAverage,BelowAverage,5.16,1.87,0.358,Good
186596,AboveAverage,BelowAverage,Average,Excellent,4.87,2.03,0.372,Good
207627,Average,VeryGood,Excellent,VeryGood,4.27,1.83,0.397,VeryGood
117139,SlightlyPoor,Poor,VeryGood,Good,5.13,1.82,0.306,Good
150268,Average,SlightlyPoor,VeryPoor,SlightlyGood,5.66,2.38,0.366,Poor
186420,AboveAverage,Excellent,SlightlyPoor,Excellent,4.29,2.03,0.345,Good
168045,Excellent,SlightlyPoor,SlightlyPoor,BelowAverage,4.73,2.09,0.365,Poor
164007,VeryGood,VeryPoor,VeryPoor,Average,4.41,1.75,0.327,Poor
210674,BelowAverage,Excellent,SlightlyGood,Average,5.93,1.76,0.321,Good
157663,VeryPoor,Poor,SlightlyPoor,AboveAverage,5.67,2.04,0.325,Poor
156992,Excellent,SlightlyPoor,Poor,Average,4.56,1.89,0.347,Poor
123746,Excellent,SlightlyPoor,AboveAverage,VeryPoor,5.5,2.66,0.356,Poor
185033,SlightlyPoor,VeryPoor,Good,SlightlyPoor,5.2,2.42,0.348,Poor
188096,Good,SlightlyGood,VeryPoor,Excellent,4.71,2.7,0.312,Good
115857,Good,VeryPoor,SlightlyPoor,BelowAverage,5.87,2.18,0.386,Poor
154475,BelowAverage,SlightlyGood,SlightlyPoor,Poor,5.9,2.25,0.344,Poor
150077,Poor,SlightlyPoor,VeryPoor,Average,4.26,2.82,0.352,Poor
166984,Average,Poor,VeryGood,Poor,5.6,2.22,0.342,Poor
132080,Poor,SlightlyGood,BelowAverage,Good,4.51,2.07,0.394,Good
127290,AboveAverage,Average,Good,Good,4.57,2.71,0.398,Good
163672,AboveAverage,Average,Average,Good,5.78,2.1,0.31,Good
126679,SlightlyGood,Good,Poor,SlightlyGood,4.49,2.09,0.356,Good
133903,Poor,Poor,VeryGood,SlightlyGood,4.47,2.41,0.299,Poor
122893,Good,Good,SlightlyGood,Excellent,5.86,2.84,0.347,VeryGood
114970,AboveAverage,Excellent,Excellent,VeryPoor,5.66,2.59,0.352,Good
190233,Average,Excellent,SlightlyPoor,BelowAverage,4.84,2.47,0.39,Good
163140,Poor,Excellent,VeryPoor,Poor,5.98,1.93,0.384,Poor
201041,SlightlyPoor,Excellent,AboveAverage,Poor,5.87,2.02,0.352,Good
118760,SlightlyGood,VeryGood,AboveAverage,SlightlyGood,4.98,2.57,0.385,Good
187583,VeryGood,Average,Poor,Good,4.25,2.28,0.319,Good
192016,VeryPoor,VeryPoor,BelowAverage,Excellent,6.17,2.74,0.395,Poor
208469,Poor,Good,Good,Excellent,5.6,2.2,0.372,Good
119464,SlightlyPoor,SlightlyPoor,VeryPoor,SlightlyPoor,5.61,2.29,0.363,Poor
211926,SlightlyGood,SlightlyPoor,VeryGood,Good,5.83,2.55,0.333,Good
188776,Excellent,SlightlyPoor,SlightlyPoor,Average,5.7,2.7,0.333,Good
118056,VeryGood,VeryPoor,AboveAverage,VeryGood,4.62,2.19,0.34,Good
165687,Excellent,SlightlyPoor,Average,VeryGood,4.27,2.17,0.374,Good
191612,SlightlyGood,VeryGood,SlightlyGood,Good,5.56,2.6,0.341,VeryGood
189442,VeryGood,Average,SlightlyGood,VeryGood,5.26,2.06,0.325,Good
160815,SlightlyPoor,VeryGood,Average,AboveAverage,5.14,2.34,0.33,Good
139988,Good,AboveAverage,Good,SlightlyGood,6.09,2.29,0.367,Good
156298,Poor,AboveAverage,VeryPoor,Good,5.98,2.51,0.343,Poor
136802,VeryGood,VeryGood,Average,BelowAverage,4.32,2.46,0.335,Good
210224,SlightlyPoor,SlightlyGood,VeryPoor,VeryPoor,5.42,2.54,0.389,Poor
163233,Poor,VeryGood,Excellent,Good,6.14,2.7,0.317,Good
125607,VeryGood,VeryGood,VeryPoor,VeryPoor,4.56,2,0.387,Poor
153888,BelowAverage,SlightlyPoor,BelowAverage,BelowAverage,6.07,2.41,0.393,Poor
168046,SlightlyGood,Poor,AboveAverage,VeryGood,4.85,2.37,0.374,Good
145660,Average,Average,VeryGood,Good,5.05,2.45,0.327,Good
141608,VeryGood,Good,SlightlyPoor,AboveAverage,4.35,2.59,0.329,Good
213699,VeryGood,AboveAverage,Average,AboveAverage,5.97,2.49,0.337,Good
132843,Average,Good,VeryPoor,VeryGood,6.07,2.82,0.366,Good
203486,BelowAverage,SlightlyPoor,Average,SlightlyGood,5.87,2.49,0.329,Poor
132563,AboveAverage,VeryPoor,VeryPoor,VeryPoor,4.29,2.17,0.394,Poor
182736,Good,Poor,VeryGood,AboveAverage,6.18,2,0.344,Good
121705,VeryGood,BelowAverage,Average,SlightlyGood,5.75,2.69,0.332,Good
197314,AboveAverage,SlightlyPoor,Excellent,Excellent,4.51,1.96,0.346,Good
126511,BelowAverage,Good,AboveAverage,AboveAverage,4.34,2.53,0.353,Good
211027,SlightlyGood,Good,VeryGood,Poor,6.08,2.12,0.311,Good
186929,Poor,Average,Average,VeryGood,5.73,2.07,0.354,Good
180475,Good,VeryGood,VeryPoor,Good,5.63,2.74,0.325,Good
209100,AboveAverage,VeryGood,Poor,SlightlyPoor,5.87,2.31,0.343,Poor
164430,SlightlyGood,VeryGood,Average,VeryGood,5.98,2.49,0.313,Good
183059,SlightlyPoor,SlightlyGood,Poor,Average,4.75,1.8,0.347,Poor
120771,Poor,VeryGood,SlightlyGood,BelowAverage,4.37,2.76,0.389,Good
176130,AboveAverage,VeryPoor,VeryGood,Poor,5.75,2.34,0.394,Poor
147921,AboveAverage,Excellent,Good,AboveAverage,4.54,2.74,0.386,Good
136633,Average,Excellent,VeryGood,SlightlyGood,5.16,2.09,0.299,VeryGood
111275,VeryPoor,Good,Excellent,AboveAverage,6.18,2.44,0.35,Good
213126,BelowAverage,BelowAverage,Average,Good,5.85,2.69,0.391,Good
156862,AboveAverage,VeryPoor,VeryGood,Poor,5.04,2.34,0.348,Poor
148194,BelowAverage,Average,BelowAverage,SlightlyPoor,4.55,2.02,0.365,Poor
181093,VeryGood,Good,Average,VeryGood,4.44,1.96,0.383,VeryGood
120957,SlightlyPoor,VeryGood,Excellent,Poor,5.15,2.52,0.308,Good
140787,SlightlyPoor,BelowAverage,SlightlyPoor,Poor,5.71,2.07,0.333,Poor
152021,Average,Average,BelowAverage,SlightlyPoor,5.34,2.64,0.38,Poor
144808,SlightlyPoor,BelowAverage,SlightlyGood,BelowAverage,4.55,2.08,0.307,Poor
198781,SlightlyGood,BelowAverage,Good,VeryPoor,5.62,1.91,0.358,Poor
143801,SlightlyPoor,SlightlyGood,BelowAverage,Poor,5.09,2.02,0.304,Poor
138984,Average,BelowAverage,SlightlyGood,SlightlyPoor,4.84,1.99,0.349,Poor
186181,VeryPoor,BelowAverage,Excellent,SlightlyPoor,4.92,2.57,0.326,Poor
112308,SlightlyGood,VeryPoor,BelowAverage,VeryGood,4.81,2.3,0.384,Good
126816,BelowAverage,Good,AboveAverage,Average,4.5,1.9,0.361,Good
195882,SlightlyGood,SlightlyGood,Poor,BelowAverage,5.2,2.21,0.394,Poor
148677,Good,SlightlyPoor,Good,Average,5.61,2.68,0.35,Good
160425,SlightlyGood,Poor,SlightlyGood,VeryGood,4.28,2.27,0.395,Good
114110,BelowAverage,VeryGood,VeryPoor,VeryGood,4.79,2.89,0.314,Good
207397,SlightlyGood,VeryGood,Excellent,Poor,5.26,2.05,0.317,Good
117228,VeryGood,VeryPoor,Good,Average,4.48,2.27,0.395,Good
133554,BelowAverage,VeryGood,Excellent,Excellent,5.75,2.32,0.359,VeryGood
139078,Average,VeryGood,SlightlyGood,AboveAverage,4.99,2.09,0.309,Good
159872,Poor,Excellent,VeryGood,Poor,5.58,2.61,0.329,Good
113997,Average,BelowAverage,Poor,BelowAverage,5.24,1.87,0.381,Poor
145063,Average,Poor,Poor,Excellent,5.89,1.95,0.302,Poor
125078,Excellent,BelowAverage,VeryPoor,SlightlyPoor,5.39,2.61,0.304,Poor
141579,AboveAverage,SlightlyPoor,SlightlyPoor,Poor,6.08,2.74,0.394,Poor
172453,Average,SlightlyPoor,VeryPoor,Poor,6.05,2.47,0.388,Poor
169106,Average,BelowAverage,Average,Poor,4.46,2.53,0.384,Poor
144799,SlightlyPoor,VeryGood,SlightlyPoor,Good,5.55,2.38,0.372,Good
214334,Poor,Average,VeryPoor,Average,4.57,2.86,0.383,Poor
141621,Poor,BelowAverage,Average,AboveAverage,5.72,1.79,0.335,Poor
193235,VeryPoor,Average,SlightlyGood,Average,4.75,2.16,0.345,Poor
140254,SlightlyPoor,Average,VeryPoor,VeryGood,4.35,1.79,0.359,Poor
130054,AboveAverage,SlightlyPoor,Average,SlightlyPoor,4.78,2.81,0.396,Poor
177015,AboveAverage,Excellent,Excellent,Average,5.35,2.37,0.391,VeryGood
170481,VeryPoor,Average,Good,BelowAverage,5.73,2.69,0.376,Poor
155392,VeryGood,VeryPoor,SlightlyPoor,Good,5.69,2.52,0.319,Good
120508,AboveAverage,AboveAverage,BelowAverage,BelowAverage,4.37,2.07,0.315,Poor
188840,SlightlyPoor,VeryGood,SlightlyPoor,VeryPoor,4.79,1.88,0.381,Poor
117191,VeryPoor,Excellent,AboveAverage,VeryGood,4.74,2.43,0.344,Good
157142,VeryPoor,SlightlyGood,Average,VeryGood,6.13,1.88,0.376,Good
149306,BelowAverage,BelowAverage,Average,Good,4.39,2.35,0.3,Good
187086,Excellent,SlightlyGood,Average,Poor,4.6,2.28,0.346,Good
166035,Poor,Poor,BelowAverage,Poor,5.01,2.01,0.389,Poor
134576,Average,VeryPoor,SlightlyPoor,SlightlyGood,5.35,2.77,0.376,Poor
173249,VeryPoor,VeryPoor,BelowAverage,SlightlyGood,4.67,1.85,0.369,Poor
137648,Average,Good,BelowAverage,SlightlyGood,4.44,1.96,0.345,Good
201996,Poor,BelowAverage,BelowAverage,AboveAverage,5.16,2.47,0.334,Poor
131300,VeryPoor,VeryGood,VeryGood,SlightlyGood,5.52,2.3,0.344,Good
127092,SlightlyGood,Poor,Poor,SlightlyGood,4.23,2.13,0.329,Poor
201623,VeryGood,SlightlyGood,Poor,SlightlyPoor,4.99,2.29,0.362,Good
172168,Good,Average,Average,VeryGood,4.94,1.87,0.349,Good
183031,Good,SlightlyPoor,Average,SlightlyPoor,4.53,2.02,0.375,Poor
162973,Average,AboveAverage,Good,SlightlyPoor,4.39,1.83,0.304,Good
136903,VeryPoor,SlightlyGood,BelowAverage,SlightlyGood,4.35,2.37,0.327,Poor
159259,VeryPoor,Poor,BelowAverage,VeryGood,4.49,2.28,0.314,Poor
201941,BelowAverage,BelowAverage,Poor,BelowAverage,4.71,2.74,0.323,Poor
144989,Average,Good,Average,Good,5.49,2.83,0.385,Good
158342,Poor,SlightlyPoor,Good,Excellent,4.23,2.71,0.392,Good
170334,Average,Good,VeryPoor,Poor,4.21,2.72,0.348,Poor
137488,Poor,Excellent,VeryGood,BelowAverage,6.05,2.03,0.377,Good
146990,Good,Good,Excellent,VeryPoor,4.73,2.36,0.311,Good
151942,Average,SlightlyPoor,SlightlyGood,Average,4.32,2.9,0.337,Poor
167747,Poor,VeryPoor,SlightlyGood,Average,5.08,2.11,0.363,Poor
162229,VeryPoor,SlightlyPoor,Excellent,VeryGood,5.15,2.28,0.336,Good
136183,Poor,SlightlyGood,BelowAverage,Good,6.04,2.8,0.376,Good
207637,SlightlyGood,VeryPoor,VeryGood,Average,4.7,2.77,0.373,Good
176028,SlightlyPoor,SlightlyPoor,VeryPoor,Poor,5.87,2.75,0.38,Poor
132730,Average,AboveAverage,Poor,Poor,4.73,2.51,0.313,Poor
208857,Good,Poor,Excellent,SlightlyPoor,5.85,2.5,0.357,Good
189354,VeryGood,BelowAverage,BelowAverage,SlightlyGood,5.62,2.16,0.354,Good
213022,Poor,AboveAverage,SlightlyGood,BelowAverage,5.07,2.11,0.313,Poor
191219,Average,Good,SlightlyPoor,SlightlyGood,4.21,2.07,0.364,Good
192739,Poor,Excellent,VeryPoor,SlightlyPoor,5.82,2.28,0.384,Poor
144661,Good,Poor,BelowAverage,Poor,4.22,1.8,0.328,Poor
198903,Average,VeryGood,Good,VeryPoor,5.46,2.89,0.33,Good
185442,SlightlyGood,VeryPoor,Average,Excellent,5.52,2.06,0.304,Good
207373,Poor,Good,VeryPoor,VeryPoor,5.52,2.51,0.386,Poor
189396,BelowAverage,Poor,Average,Average,6.13,1.94,0.343,Poor
190106,Average,Good,Average,Average,5.05,2.41,0.33,Good
142092,Good,AboveAverage,Poor,Good,5.05,2.87,0.32,Good
127044,BelowAverage,VeryPoor,Average,Excellent,5.7,1.86,0.391,Poor
165606,AboveAverage,Poor,VeryGood,SlightlyPoor,5.13,2.27,0.317,Poor
168950,AboveAverage,SlightlyGood,SlightlyPoor,SlightlyGood,5.15,2.04,0.337,Good
117235,Excellent,SlightlyPoor,Excellent,VeryPoor,5.11,1.82,0.302,Good
197454,Good,Good,Poor,Excellent,5.26,1.86,0.376,Good
167607,VeryGood,Excellent,SlightlyGood,Poor,4.32,2.32,0.385,Good
205322,VeryPoor,SlightlyPoor,VeryGood,VeryPoor,4.2,2.38,0.384,Poor
121333,Poor,SlightlyPoor,SlightlyGood,Excellent,6.02,2.81,0.361,Good
159904,Average,VeryPoor,Excellent,VeryGood,5.51,1.96,0.391,Good
165603,Poor,AboveAverage,Poor,Poor,4.77,2.74,0.349,Poor
203977,Good,Average,AboveAverage,Excellent,4.21,1.95,0.365,Good
155386,Poor,SlightlyGood,VeryPoor,SlightlyPoor,5.92,2.04,0.356,Poor
144527,SlightlyGood,SlightlyPoor,Excellent,Good,4.71,2.02,0.303,Good
212968,Good,VeryPoor,AboveAverage,AboveAverage,5.42,2.51,0.349,Good
211273,VeryGood,Poor,AboveAverage,Good,5.06,2.26,0.33,Good
128222,BelowAverage,VeryPoor,BelowAverage,BelowAverage,5.25,2.83,0.353,Poor
